x,y,ang_contr,pdoa,imu_x_g,imu_y_g,imu_z_g
4.294073,4.138986,170.4806,-8.54,-0.1211,0.1992,-0.1651
4.314381,4.017929,169.9183,-8.6,-0.1211,0.1992,-0.1651
4.257608,4.348281,171.4001,-8.6,-0.1211,0.1992,-0.1651
4.26596,4.293862,171.1839,-8.6,-0.1211,0.1992,-0.1651
4.243325,4.438469,171.7528,-9.28,-0.1211,0.1992,-0.1651
4.263398,4.302797,171.2352,-9.28,-0.1211,0.1992,-0.1651
4.266381,4.283656,171.1577,-9.28,-0.1211,0.1992,-0.1651
4.275633,4.22472,170.914,-9.28,-0.1211,0.1992,-0.1651
4.270218,4.258422,171.0558,-9.8,-0.0312,-0.0195,-0.165
4.277819,4.210473,170.8548,-9.8,-0.0312,-0.0195,-0.165
4.275383,4.225551,170.919,-9.8,-0.0312,-0.0195,-0.165
4.269349,4.263126,171.0769,-9.8,-0.0312,-0.0195,-0.165
4.284329,4.168376,170.6768,-8.6,-0.0312,-0.0195,-0.165
4.241526,4.430311,171.7606,-8.6,-0.0312,-0.0195,-0.165
4.222164,4.561549,172.2332,-8.6,-0.0312,-0.0195,-0.165
4.267951,4.233476,171.0339,-8.6,-0.0312,-0.0195,-0.165
4.284445,4.129121,170.5882,-8.82,-0.0312,-0.0195,-0.165
4.266329,4.239146,171.0671,-8.82,-0.0312,-0.0195,-0.165
4.225309,4.500647,172.0901,-8.82,-0.0312,-0.0195,-0.165
4.257831,4.271273,171.2445,-8.82,-0.0312,-0.0195,-0.165
4.230877,4.448647,171.9285,-9.12,-0.0312,-0.0195,-0.165
4.231625,4.443473,171.9098,-9.12,-0.0312,-0.0195,-0.165
4.230877,4.448647,171.9285,-9.124,-0.0312,-0.0195,-0.165
3.95059,3.646221,174.5078,-9.124,-0.0312,-0.0195,-0.165
3.950918,3.644077,174.4995,-9.124,-0.0312,-0.0195,-0.165
3.921025,3.576509,174.8709,-10.106,-0.0312,-0.0195,-0.165
4.167282,1.596858,160.4425,-10.106,-0.0312,-0.0195,-0.165
4.148014,1.771758,162.8129,-10.106,-0.0312,-0.0195,-0.165
4.117276,2.044933,165.8045,-9.8,-0.0312,-0.0195,-0.165
4.09607,2.231786,167.4683,-9.8,-0.0312,-0.0195,-0.165
4.111525,2.094583,166.2762,-9.8,-0.0312,-0.0195,-0.165
4.121316,2.008306,165.4483,-9.8,-0.0312,-0.0195,-0.165
4.094912,2.240546,167.544,-10.48,-0.0117,0.1211,-0.1649
4.04933,2.645617,170.3609,-10.48,-0.0117,0.1211,-0.1649
4.098341,2.190916,167.1857,-10.48,-0.0117,0.1211,-0.1649
3.913929,3.879117,175.3733,-10.48,-0.0117,0.1211,-0.1649
3.920344,3.805176,175.1878,-10.28,-0.0117,0.1211,-0.1649
4.074129,3.567569,172.4298,-10.28,-0.0117,0.1211,-0.1649
4.050683,3.696039,173.0479,-11.88,-0.0117,0.1211,-0.1649
4.10987,3.346625,171.3374,-11.88,-0.0117,0.1211,-0.1649
4.107063,3.345201,171.3808,-11.88,-0.0117,0.1211,-0.1649
4.104043,3.362789,171.4755,-11.88,-0.0117,0.1211,-0.1649
4.15119,3.085157,169.8705,-8.2,-0.0117,0.1211,-0.1649
4.156786,3.056117,169.6747,-8.2,-0.0117,0.1211,-0.1649
4.135023,3.167112,170.4115,-8.2,-0.0117,0.1211,-0.1649
4.158289,3.039836,169.5932,-9.62,-0.0117,0.1211,-0.1649
4.146615,3.099895,169.9997,-9.62,-0.0117,0.1211,-0.1649
4.148696,3.088814,169.9271,-9.62,-0.0117,0.1211,-0.1649
4.146777,3.098974,169.9938,-9.62,-0.0117,0.1211,-0.1649
4.165856,2.997476,169.3096,-8.74,-0.0117,0.1211,-0.1649
4.168112,2.986054,169.2279,-8.74,-0.0117,0.1211,-0.1649
4.162278,3.015413,169.4375,-8.74,-0.0117,0.1211,-0.1649
4.150293,3.076712,169.8594,-8.74,-0.0117,0.1211,-0.1649
4.141628,3.122613,170.1597,-10.122,-0.0117,0.1211,-0.1649
4.140071,3.131063,170.2135,-10.122,-0.0234,0.1133,-0.1649
4.127862,3.197635,170.6262,-9.11,-0.0234,0.1133,-0.1649
4.181118,2.907129,168.6959,-9.11,-0.0234,0.1133,-0.1649
4.158257,3.019094,169.5238,-9.11,-0.0234,0.1133,-0.1649
4.142249,3.103936,170.0906,-10.72,-0.0234,0.1133,-0.1649
4.13588,3.139225,170.3127,-10.72,-0.0234,0.1133,-0.1649
4.129603,3.174619,170.5289,-10.72,-0.0234,0.1133,-0.1649
4.171902,2.931395,168.9605,-10.72,-0.0234,0.1133,-0.1649
4.173403,2.923663,168.9037,-10.88,-0.0234,0.1133,-0.1649
4.149663,3.045475,169.7691,-10.88,-0.0234,0.1133,-0.1649
4.14124,3.091738,170.0704,-10.88,-0.0234,0.1133,-0.1649
4.165843,2.953408,169.1541,-10.88,-0.0234,0.1133,-0.1649
4.16554,2.955007,169.1655,-10.88,-0.0234,0.1133,-0.1649
4.165843,2.953408,169.1541,-9.116,-0.0234,0.1133,-0.1649
3.71432,3.586171,178.1741,-9.116,-0.0234,0.1133,-0.1649
3.88998,2.100397,172.1394,-9.116,-0.0234,0.1133,-0.1649
3.878267,2.18041,172.7271,-8.82,-0.0234,0.1133,-0.1649
3.924344,1.853348,170.0735,-8.82,-0.0234,0.1133,-0.1649
3.917683,1.898879,170.5024,-10.68,-0.0234,0.1133,-0.1649
3.901889,2.006883,171.4453,-10.68,-0.0234,0.1133,-0.1649
3.903143,1.997755,171.3717,-10.68,-0.0234,0.1133,-0.1649
3.901394,2.010451,171.4741,-9.82,-0.0234,0.1133,-0.1649
3.899386,2.025072,171.5903,-9.82,-0.0234,0.1133,-0.1649
3.901394,2.010451,171.4741,-9.82,-0.0234,0.1133,-0.1649
4.119003,3.564649,171.7161,-9.82,-0.0234,0.1133,-0.1649
4.134854,3.480552,171.2637,-9.48,-0.0234,0.1133,-0.1649
4.126577,3.520534,171.4932,-9.48,-0.0234,0.1133,-0.1649
4.061987,3.895416,173.2365,-9.48,-0.0234,0.1133,-0.1649
4.161432,3.174103,169.9693,-9.48,-0.0234,0.1133,-0.1649
4.141635,3.280095,170.6235,-8.2,-0.0234,0.1133,-0.1649
4.161132,3.169657,169.9608,-8.2,-0.0234,0.1133,-0.1649
4.175828,3.090666,169.4461,-8.2,-0.0234,0.1133,-0.1649
